id	degree_id	name	surname	date_of_birth	fiscal_code	enrolment_date	registration_number	email	Date
4971	5	Anastasio	Rizzo	1989-02-09	IXUBUV90J78U803M	2019-12-29	625003	bricci@ruggiero.com	2025-07-17
4048	32	Albino	Milani	1989-02-07	ILZRFB02F35A572F	2018-12-30	624080	hector.negri@martini.com	2025-07-17
1143	69	Lia	Rizzi	1989-02-04	JIYWKG89I34Y274Z	2018-11-07	621175	qdesantis@bellini.com	2025-07-17
662	14	Marcella	Conte	1989-02-04	WGZAVY20L51F017S	2021-04-28	620694	oretta.caputo@caputo.com	2025-07-17
1587	43	Vania	Pellegrino	1989-02-03	EGOGGM63X85O470Z	2018-08-25	621619	alessandro.rizzo@palmieri.it	2025-07-17
2617	71	Antonino	Bernardi	1989-02-02	FNZPKR08X22A452U	2020-04-21	622649	smonti@desantis.net	2025-07-17
1104	43	Sebastian	Parisi	1989-01-30	MIXCSG46R73V709B	2019-06-09	621136	lucia.romano@mariani.com	2025-07-17
411	50	Maruska	Riva	1989-01-30	OEJKQE79B39Z589J	2021-03-03	620443	renzo.russo@giuliani.com	2025-07-17
2939	25	Sabatino	Guerra	1989-01-28	WQJNEN99U47C637A	2019-02-11	622971	dpellegrino@negri.net	2025-07-17
4374	26	Hector	Marino	1989-01-22	UXXNUI99W98K712O	2018-07-27	624406	michele61@valentini.com	2025-07-17
4634	41	Kayla	Neri	1989-01-17	XGEBIX62R10D834O	2020-08-03	624666	cbattaglia@gatti.net	2025-07-17
4014	50	Laura	De Angelis	1989-01-13	EFKJDX74B84E168L	2020-03-26	624046	leone.valentini@caputo.com	2025-07-17
3201	38	Graziano	Rizzo	1989-01-11	XXYDJE69S37L652Q	2018-10-22	623233	ferri.renzo@gmail.com	2025-07-17
2191	55	Lidia	Barone	1989-01-05	RVYNVP33O12N948L	2018-07-01	622223	wcoppola@villa.com	2025-07-17
413	70	Lia	Orlando	1988-12-30	DUIBXS19I19H315J	2020-08-30	620445	alessandro95@barone.com	2025-07-17
558	29	Fortunata	Piras	1988-12-28	SOMCDL35C94M138L	2020-10-01	620590	lombardo.diamante@yahoo.it	2025-07-17
1769	74	Carlo	Greco	1988-12-27	ZYABLF63O39G509Y	2018-09-09	621801	isira.serra@hotmail.com	2025-07-17
1751	65	Piererminio	Caputo	1988-12-24	NNKHUG68L81N054O	2018-06-16	621783	fortunata27@hotmail.com	2025-07-17
996	54	Marianita	De rosa	1988-12-17	MHLWPI09U70H152O	2019-09-17	621028	silvano.farina@ricci.it	2025-07-17
2356	57	Nayade	Longo	1988-12-14	RAYNIV03D13F515K	2019-04-15	622388	jdangelo@yahoo.com	2025-07-17
587	53	Battista	De Angelis	1988-12-12	PFDRMB28L94P258B	2020-02-08	620619	filomena.rinaldi@palmieri.it	2025-07-17
3552	12	Marino	Ferrari	1988-12-12	HLZIDQ70V08U733U	2019-07-14	623584	udesantis@hotmail.com	2025-07-17
3780	38	Augusto	Conte	1988-12-11	XJRDNP46L87K502U	2020-11-02	623812	moretti.sirio@yahoo.com	2025-07-17
3911	49	Ruth	Messina	1988-12-10	ECWRDA57U84E368R	2021-03-04	623943	tpellegrini@ferretti.it	2025-07-17
4687	71	Ferdinando	De rosa	1988-12-07	GYBVRI66K46X738Y	2019-11-28	624719	giacinta70@libero.it	2025-07-17
2695	7	Neri	Conte	1988-12-07	TGQGXV82J12Q200L	2020-11-13	622727	ferrara.umberto@desantis.it	2025-07-17
3594	33	Miriam	Parisi	1988-12-05	MTOQPL70T90L262C	2019-08-28	623626	marianita85@yahoo.it	2025-07-17
117	60	Harry	Grassi	1988-12-03	UIAGLJ67Q93D474U	2020-02-05	620149	qtesta@barone.com	2025-07-17
1032	56	Aroldo	Esposito	1988-11-29	NSFNLG44Y02C272A	2020-10-01	621064	monti.mercedes@giuliani.it	2025-07-17
2723	68	Gelsomina	Mariani	1988-11-28	DQXLXI50H08U033V	2018-08-06	622755	messina.lauro@vitale.org	2025-07-17
3521	8	Nico	Esposito	1988-11-28	KXYJFO28E69S186F	2019-09-28	623553	ileana.serra@rizzi.net	2025-07-17
4587	46	Piccarda	Serra	1988-11-21	SOYEJG18U39C148S	2019-01-14	624619	artemide.mariani@email.it	2025-07-17
2746	19	Augusto	D'angelo	1988-11-17	JGLKVU71F23K830A	2018-10-18	622778	silvestri.sebastian@colombo.com	2025-07-17
2693	46	Tristano	Lombardo	1988-11-17	XMHRNN58J05O494V	2018-09-20	622725	graziano75@benedetti.net	2025-07-17
3221	8	Demi	Costantini	1988-11-15	MRGRRP77S98R577H	2019-03-19	623253	sarita.fontana@yahoo.com	2025-07-17
4249	18	Domiziano	Milani	1988-11-15	CJGQGH85F90V283Q	2020-02-01	624281	elsa.leone@testa.com	2025-07-17
2768	6	Luce	De Santis	1988-11-13	HFVMZO52C17N411Z	2018-07-10	622800	marino74@ricci.it	2025-07-17
3963	59	Lino	Giordano	1988-11-10	PIQNFY50S11Y663J	2018-12-01	623995	rizzo.nadir@pellegrini.com	2025-07-17
170	17	Cassiopea	Milani	1988-11-09	MMISLN61B82X675N	2019-08-16	620202	barone.penelope@orlando.com	2025-07-17
810	62	Priamo	Sanna	1988-11-09	QRXGDG29D95O717Z	2020-10-18	620842	ausonio48@email.it	2025-07-17
108	66	Lucia	Fabbri	1988-11-08	ETEZHC45F73Y524C	2021-02-18	620140	noah.villa@email.it	2025-07-17
2830	8	Lucrezia	Neri	1988-11-07	QMUMLN01R28W428C	2020-09-12	622862	alan86@libero.it	2025-07-17
3889	32	Rosita	Caruso	1988-11-06	EANJNU24X92N837J	2018-10-09	623921	rudy88@yahoo.it	2025-07-17
1274	15	Fortunata	Giuliani	1988-11-04	CCJUEE74R69X235M	2019-07-16	621306	fparisi@libero.it	2025-07-17
1522	11	Cecco	Rizzo	1988-11-04	HMINDR96A76Z195C	2020-02-14	621554	ivonne23@yahoo.it	2025-07-17
2173	56	Ileana	Mariani	1988-11-01	QDENVX37F02I999X	2018-08-06	622205	eustachio.negri@yahoo.it	2025-07-17
3712	18	Tommaso	Martini	1988-11-01	YUMVXR33Z44O206J	2018-06-17	623744	barbieri.ludovico@gmail.com	2025-07-17
2240	48	Fulvio	Ferrari	1988-10-29	NESPGI82R92M041T	2019-09-06	622272	bparisi@galli.it	2025-07-17
510	68	Emilia	Ferrara	1988-10-28	VPEMQI64S19V873N	2019-10-24	620542	alighieri.caputo@gmail.com	2025-07-17
3273	16	Flaviana	Marini	1988-10-26	DBIRYG39F00I294C	2019-11-17	623305	morelli.xavier@hotmail.com	2025-07-17
392	43	Siro	Gentile	1988-10-20	QIWXRV81R67N325D	2019-08-03	620424	pellegrino.diana@marini.net	2025-07-17
4060	33	Ivonne	Ferrara	1988-10-20	CVBDHX69T22T690R	2019-11-27	624092	caio.rossetti@ferrari.org	2025-07-17
2655	52	Sue ellen	Grassi	1988-10-13	VLFJAN89U35Y080U	2019-07-10	622687	lorenzo.sartori@testa.it	2025-07-17
1063	67	Gilda	Donati	1988-10-12	EFDTLT27J04T081H	2020-03-21	621095	gianriccardo91@yahoo.it	2025-07-17
684	57	Egidio	Gentile	1988-10-09	HGIIDN84W56K222J	2021-05-07	620716	renato.marchetti@fontana.com	2025-07-17
2050	72	Zelida	Guerra	1988-10-06	PVSDSX83V75F144T	2021-01-27	622082	nabil.conti@email.it	2025-07-17
3690	32	Cira	Mazza	1988-10-06	TRMBRP51Y32G018D	2020-08-21	623722	npalmieri@yahoo.com	2025-07-17
786	23	Furio	Negri	1988-10-04	FAVREG79R77W204V	2021-01-04	620818	xbianco@libero.it	2025-07-17
155	11	Ruth	Leone	1988-09-27	LWHINH98D33F011G	2020-05-09	620187	matilde45@damico.net	2025-07-17
2233	70	Sebastian	Ricci	1988-09-25	FKIIUC17A11P338O	2020-03-27	622265	dimitri86@testa.it	2025-07-17
3043	20	Abramo	Ferrara	1988-09-23	CYYQER08Z20N189I	2018-11-04	623075	kfiore@hotmail.com	2025-07-17
690	1	Luce	Martini	1988-09-18	MBMYZD41K87U829X	2019-08-17	620722	yvitale@yahoo.com	2025-07-17
1536	1	Emilia	D'angelo	1988-09-16	DWQATG08D97M782M	2020-06-06	621568	barbieri.lisa@giuliani.org	2025-07-17
1710	18	Tolomeo	Russo	1988-09-13	JSITQQ17L07E240Q	2020-01-12	621742	marino.ciro@libero.it	2025-07-17
167	26	Marina	Fabbri	1988-09-06	SKZVHK04C77C714P	2019-07-31	620199	tgiuliani@grassi.it	2025-07-17
2657	67	Bortolo	Barbieri	1988-09-05	VETLWL10E76B745R	2021-06-01	622689	romeo11@lombardo.com	2025-07-17
1434	22	Lazzaro	Lombardo	1988-09-02	FABRAF41P45M738F	2020-04-04	621466	martini.fatima@rizzo.org	2025-07-17
4102	40	Deborah	Gallo	1988-08-31	UCBSCE12U91O548O	2019-09-16	624134	qmariani@email.it	2025-07-17
3068	75	Lia	Vitali	1988-08-30	HPSHIK73P42K084Q	2018-12-19	623100	rizzo.tristano@moretti.it	2025-07-17
1926	20	Tancredi	Serra	1988-08-26	IICNDL46V20E229G	2020-01-28	621958	artes57@yahoo.it	2025-07-17
395	40	Dylan	Grassi	1988-08-22	LGVVEY39F59X401R	2020-03-10	620427	ethan.ferretti@yahoo.com	2025-07-17
832	34	Lorenzo	Giordano	1988-08-15	BWMGWB48H72Q274U	2021-04-01	620864	ilario29@hotmail.com	2025-07-17
1484	57	Ethan	Lombardo	1988-08-12	SZQPBV93D60K327N	2019-10-01	621516	germano.ferrari@hotmail.com	2025-07-17
764	44	Carmela	Pellegrino	1988-08-11	OSOJIG73M45E650L	2019-03-18	620796	conte.adriano@gmail.com	2025-07-17
740	26	Neri	Ferri	1988-08-09	MUCYEM36Q44Y850S	2020-03-27	620772	yrizzi@fiore.it	2025-07-17
1495	45	Cesidia	Neri	1988-08-09	GRPEBL38C01X111C	2018-09-24	621527	vcostantini@libero.it	2025-07-17
4201	34	Giuliano	Marino	1988-08-09	ESILUZ49Z98N036T	2019-06-28	624233	jgallo@benedetti.com	2025-07-17
3921	9	Edilio	Greco	1988-08-07	WSKYHJ49W16D851D	2019-01-04	623953	santo45@neri.com	2025-07-17
581	26	Jacopo	Caruso	1988-08-03	NFOWZL37W24F973Z	2019-08-04	620613	barbieri.raniero@pagano.com	2025-07-17
645	42	Sasha	De Angelis	1988-07-29	NJVEFP97I72W323M	2020-12-20	620677	palumbo.lamberto@donati.it	2025-07-17
1958	36	Tolomeo	Guerra	1988-07-27	GMZDVA72V68N983F	2018-08-31	621990	moretti.giacinta@hotmail.com	2025-07-17
910	60	Teseo	Gatti	1988-07-26	KZHJTP54R09B005M	2019-09-14	620942	donati.diamante@libero.it	2025-07-17
1180	46	Tommaso	Mancini	1988-07-26	EOLIBS30Q88U802C	2019-12-24	621212	palmieri.zaccaria@mancini.com	2025-07-17
3734	63	Marianita	Marini	1988-07-19	QJWISX42I86H980I	2019-07-16	623766	jlombardi@lombardo.net	2025-07-17
4333	25	Tolomeo	Palumbo	1988-07-16	YCPDMW16Y53N779L	2019-03-04	624365	kristel.derosa@email.it	2025-07-17
4584	7	Renato	Leone	1988-07-16	EPEWOI31C51J399N	2019-12-08	624616	evangelista46@libero.it	2025-07-17
4049	60	Amos	Lombardi	1988-07-11	HWUXJI87S79H672Q	2020-09-22	624081	lisa70@ferrara.it	2025-07-17
4390	39	Demis	Bianco	1988-07-06	VMTITB81M67X715U	2018-10-02	624422	romeo00@conte.org	2025-07-17
2549	47	Ileana	Rossetti	1988-07-06	MWQBCV08V11V599M	2020-10-22	622581	mirco.caruso@guerra.net	2025-07-17
85	6	Oretta	Caputo	1988-07-05	YTNZSZ44X88X834F	2019-09-27	620117	jmarino@yahoo.com	2025-07-17
3445	65	Arduino	Parisi	1988-07-03	WXGKDC06J87P913I	2018-10-12	623477	gentile.evita@leone.net	2025-07-17
1255	8	Arduino	Martini	1988-07-01	AIPQHH04E15U037U	2020-11-27	621287	olo03@mazza.it	2025-07-17
3604	38	Morgana	Donati	1988-06-28	KHUVNJ28C51U650U	2020-04-13	623636	fabiano.santoro@yahoo.it	2025-07-17
4502	3	Antimo	Carbone	1988-06-25	CTBNKE48K47V014U	2018-07-19	624534	arcibaldo91@marino.org	2025-07-17
779	47	Miriana	Ferraro	1988-06-25	REVCMN42E11U940M	2018-11-16	620811	pericle.barone@yahoo.com	2025-07-17
1727	35	Gavino	Guerra	1988-06-24	BDRTWJ89I56T064V	2018-07-02	621759	grasso.assia@caruso.it	2025-07-17
772	45	Assia	Lombardo	1988-06-21	XFALUV62N88X463G	2018-07-12	620804	sesto.ferri@martini.com	2025-07-17
1601	47	Tazio	Leone	1988-06-19	KVAQNZ73P29Y601S	2020-01-05	621633	xmarini@yahoo.it	2025-07-17
721	20	Alberto	Bellini	1988-06-15	OAGHQP48Z30P414B	2021-05-03	620753	kristel.negri@messina.org	2025-07-17
3176	29	Pietro	Guerra	1988-06-13	MTZFMG07I79P459W	2020-09-14	623208	colombo.cesidia@yahoo.com	2025-07-17
4680	22	Ortensia	Martinelli	1988-06-08	DJZDPC58T32D216G	2021-02-27	624712	nneri@email.it	2025-07-17
2207	64	Tosca	Sanna	1988-06-07	SQWZTY37G94G202M	2018-09-30	622239	trevis.ruggiero@libero.it	2025-07-17
2581	68	Nadir	Bianchi	1988-06-05	ZBREUR11Z99N027Z	2020-11-04	622613	ericci@hotmail.com	2025-07-17
1351	71	Matilde	Cattaneo	1988-05-31	OUSSJK12U09M671Z	2020-05-14	621383	concetta88@email.it	2025-07-17
4423	68	Ortensia	Romano	1988-05-30	TSKWPZ37G96U549Q	2019-11-04	624455	derosa.filomena@yahoo.it	2025-07-17
4935	72	Sibilla	Moretti	1988-05-30	JRBBJN61Y33C736L	2019-02-03	624967	costa.danthon@email.it	2025-07-17
2713	64	Donatella	Ferrari	1988-05-29	RHZDOH25W39J871I	2018-09-23	622745	marina.battaglia@ferrari.it	2025-07-17
2473	73	Doriana	Gallo	1988-05-23	CZPJKK84M37O584O	2021-02-10	622505	giordano.gioacchino@martini.org	2025-07-17
4639	70	Evita	Greco	1988-05-22	IJXZUU26X56A575Z	2020-01-18	624671	cira59@libero.it	2025-07-17
1296	2	Rufo	Marini	1988-05-19	UXCAHD91A68I447B	2020-12-28	621328	joey.santoro@libero.it	2025-07-17
2279	6	Eufemia	Rizzi	1988-05-18	AZHBFO88R31T292R	2019-08-31	622311	ortensia11@donati.it	2025-07-17
1602	75	Fatima	Villa	1988-05-16	CQPHFT01V16Q497O	2019-03-15	621634	palumbo.rosalba@palmieri.it	2025-07-17
13	39	Marzio	Gentile	1988-05-12	RKMXWO29G90P090E	2020-08-18	620045	lisa.bellini@email.it	2025-07-17
2424	75	Timoteo	Benedetti	1988-05-08	KHFAUP10Z07S230A	2018-10-31	622456	anselmo44@piras.it	2025-07-17
2379	71	Damiano	Mazza	1988-05-08	PEWVCK24J43T922G	2020-08-27	622411	sartori.oreste@email.it	2025-07-17
1762	72	Clodovea	Rinaldi	1988-05-04	BBPURD72E73T253C	2018-09-29	621794	umorelli@bianco.com	2025-07-17
623	71	Siro	Serra	1988-05-01	VNWLRX82J53V838R	2018-09-01	620655	qmarchetti@gmail.com	2025-07-17
3564	43	Furio	Pellegrini	1988-05-01	COLNZF38Q23P517R	2019-09-17	623596	obattaglia@ferri.com	2025-07-17
91	64	Lino	Gentile	1988-04-29	NVZYAQ09V61H421U	2021-05-20	620123	tfabbri@moretti.it	2025-07-17
788	70	Antonio	Montanari	1988-04-25	GRKAYR08L64M079Z	2019-07-11	620820	srossi@libero.it	2025-07-17
4737	18	Ivonne	Caputo	1988-04-22	NIQXCN43U53V969I	2021-03-03	624769	marcella34@libero.it	2025-07-17
3131	15	Thea	Ferretti	1988-04-17	WSFICI89E17G740E	2019-05-05	623163	ecostantini@hotmail.com	2025-07-17
511	1	Guido	Mancini	1988-04-16	JVYPRZ59V19L059A	2020-02-10	620543	morgana73@yahoo.it	2025-07-17
2493	37	Radames	Ferrari	1988-04-10	MHVKUK34I07Q446N	2020-12-22	622525	clodovea.ferretti@morelli.net	2025-07-17
615	42	Aroldo	Santoro	1988-04-09	WUTOXM68X15A045V	2020-01-26	620647	nabil23@libero.it	2025-07-17
1786	32	Fiorentino	Costa	1988-04-03	LYOEDN79A09I768D	2019-10-13	621818	augusto.mazza@greco.it	2025-07-17
3863	42	Arduino	Milani	1988-04-03	IYOKMZ79G10X233S	2020-10-13	623895	marvin.fontana@marchetti.it	2025-07-17
1912	59	Guido	Pellegrino	1988-04-02	XILGJF65S90O511J	2020-05-06	621944	valentini.vitalba@sorrentino.com	2025-07-17
2301	31	Akira	Cattaneo	1988-03-29	JYXRBD55Q76S182M	2020-06-07	622333	cleopatra86@yahoo.com	2025-07-17
4985	35	Antonio	Leone	1988-03-29	BLJXIV87K51E490B	2019-09-14	625017	ian87@parisi.it	2025-07-17
1555	15	Tosca	Marchetti	1988-03-27	DQNXET32S49E912U	2019-05-03	621587	moretti.nathan@libero.it	2025-07-17
2838	9	Gianmarco	Fiore	1988-03-27	FZCIXB82K05J163C	2019-03-14	622870	maria.ferraro@monti.org	2025-07-17
1367	58	Benedetta	Sorrentino	1988-03-24	FKPFLG55D00A990U	2019-11-01	621399	dangelo.assia@yahoo.it	2025-07-17
746	11	Emanuel	Rinaldi	1988-03-23	ZMHJBJ88O51P476R	2019-11-29	620778	ifarina@rinaldi.org	2025-07-17
3534	20	Walter	Galli	1988-03-23	TDTVCI10F33R312A	2020-05-07	623566	sabino42@yahoo.com	2025-07-17
263	16	Demian	Sorrentino	1988-03-21	ACTFTH21X50R032P	2019-12-14	620295	sorrentino.tancredi@riva.it	2025-07-17
3553	28	Max	Ricci	1988-03-18	CCBYYY73G56S637R	2020-04-27	623585	rosita99@libero.it	2025-07-17
3787	24	Violante	Pellegrini	1988-03-15	XHTQGW27J52E177Z	2019-02-16	623819	jbattaglia@marini.net	2025-07-17
1653	1	Alighiero	Giuliani	1988-03-04	UOUHSK50G70W893R	2018-07-07	621685	mirko75@libero.it	2025-07-17
609	21	Isira	Benedetti	1988-02-29	EGYWEA01Y29Q754V	2019-10-14	620641	nestore.mazza@email.it	2025-07-17
3937	37	Enrico	Coppola	1988-02-25	PCVCNI37K98B017I	2020-11-04	623969	tosca67@riva.it	2025-07-17
4596	71	Kayla	Testa	1988-02-21	POTEGY10D57D961W	2019-01-17	624628	eufemia.caputo@yahoo.it	2025-07-17
3107	37	Rocco	Bernardi	1988-02-21	SSWFFN36H99X417N	2020-08-19	623139	sorrentino.secondo@gmail.com	2025-07-17
2570	55	Ettore	Grassi	1988-02-18	PZPSJL06C68D961B	2019-07-11	622602	ssorrentino@hotmail.com	2025-07-17
2435	42	Sarita	Marini	1988-02-16	ELUAWI13C77A307X	2020-11-20	622467	uconte@esposito.com	2025-07-17
826	61	Ileana	D'amico	1988-02-16	TJTZVB04D71X896R	2019-01-30	620858	miriana13@lombardo.it	2025-07-17
