id	degree_id	name	surname	date_of_birth	fiscal_code	enrolment_date	registration_number	email	degree_name	department_name
3422	30	Luce	Carbone	1984-06-14	XNENVW70A25F473Z	2020-12-13	623454	npalumbo@ferri.it	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
2607	25	Lucia	Carbone	1977-03-31	NENYGL99D90K308T	2020-04-17	622639	lia.fabbri@gmail.com	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
1784	30	Luigi	Carbone	1992-08-12	PQJTLZ67T76W224K	2019-03-08	621816	slombardo@costantini.net	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
358	1	Mariagiulia	Carbone	1972-10-21	KOERWE19P51M113Y	2018-11-29	620390	rosaria.ferri@ricci.it	Corso di Laurea in Biologia	Dipartimento di Biologia
1446	10	Marianita	Carbone	1983-02-15	FDGUOC38M69U540M	2019-02-17	621478	ogatti@hotmail.com	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
4951	48	Michele	Carbone	1978-05-26	VYQIAB07H19I058B	2021-03-29	624983	cleros.gentile@colombo.net	Corso di Laurea in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
1304	54	Nayade	Carbone	1992-06-16	ZFZQPP51Z66Z635J	2020-12-21	621336	baldassarre53@marchetti.org	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
4023	16	Nico	Carbone	1984-05-27	MBONRK86X12T155P	2020-09-07	624055	romano.silverio@fabbri.org	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
1386	74	Nicoletta	Carbone	1973-12-22	YUSGJT76C12W531V	2018-07-22	621418	violante75@greco.com	Corso di Laurea Magistrale in Linguistica	Dipartimento di Studi linguistici e letterari
1623	30	Piccarda	Carbone	1993-06-22	GAOOUA15Y15I869Z	2018-07-08	621655	enrico.caputo@valentini.org	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
503	37	Rosita	Carbone	1996-12-01	DWDLAA03Y26B223Y	2021-05-06	620535	amartinelli@palmieri.it	Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata	Dipartimento di Medicina
3380	16	Rosita	Carbone	1975-07-14	DPMCIF63V05U042I	2021-04-22	623412	moretti.grazia@yahoo.com	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
28	64	Sabino	Carbone	1972-05-14	HKXWKE48Z83Q321W	2019-10-30	620060	fferraro@martinelli.it	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1150	2	Sarita	Carbone	1975-09-04	ORMQXT24R52Q099U	2018-12-14	621182	qrinaldi@email.it	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
2159	68	Shaira	Carbone	1977-11-24	ZUWIBV80A59I643R	2019-09-15	622191	edilio91@ricci.com	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
3707	45	Sibilla	Carbone	1994-09-20	VWMRMK25O52P015P	2020-11-21	623739	xavier.pagano@monti.it	Corso di Laurea in Chimica	Dipartimento di Scienze chimiche
3758	16	Sue ellen	Carbone	1978-01-03	BYRWNV32U50A556A	2020-09-17	623790	miriam46@yahoo.it	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
4902	71	Ulrico	Carbone	2000-08-23	OFPSYE57I69J168Q	2020-09-25	624934	sanna.loredana@email.it	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
4273	60	Vitalba	Carbone	1974-02-17	QTHMMH96X63V834O	2018-12-14	624305	martini.ione@hotmail.com	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2885	10	Zelida	Carbone	1994-05-02	ZMBFBZ85L00A287B	2020-02-22	622917	esposito.sirio@fiore.net	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
271	4	Antonino	Caruso	1976-11-17	VKJWIT58P79A867L	2021-04-03	620303	santo65@gmail.com	Corso di Laurea in Scienze naturali	Dipartimento di Biologia
923	32	Brigitta	Caruso	1981-11-16	YGMXSZ39O88C003Q	2021-05-19	620955	deborah99@hotmail.com	Corso di Laurea in Dietistica	Dipartimento di Medicina
3427	52	Caio	Caruso	1996-10-02	EGZTXJ13I33P124J	2018-11-18	623459	fiorenzo.giordano@santoro.com	Corso di Laurea Magistrale in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
4526	73	Cira	Caruso	1979-08-11	PXTHMZ68F56F080S	2020-09-16	624558	gelsomina56@marino.org	Corso di Laurea Magistrale in Lingue Moderne per la Comunicazione e la Cooperazione Internazionale	Dipartimento di Studi linguistici e letterari
4044	42	Davis	Caruso	1990-07-28	LRIZFX35V95A753Z	2021-02-23	624076	riva.davide@yahoo.com	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
2125	34	Dimitri	Caruso	1996-09-13	UJWKRU35N10U843Y	2020-01-12	622157	bvitale@yahoo.it	Corso di Laurea in Tecniche di Laboratorio Biomedico	Dipartimento di Medicina
1205	9	Dindo	Caruso	1975-01-10	XXTVIL02U19O028T	2020-03-19	621237	luna31@ferretti.com	Corso di Laurea Magistrale in Biotecnologie industriali	Dipartimento di Biologia
295	28	Donatella	Caruso	1978-11-21	UUOXIS69C41H587P	2019-09-09	620327	manuele88@lombardo.it	Corso di Laurea in Matematica	Dipartimento di Matematica
3101	58	Donatella	Caruso	1972-01-27	PWUJTL91V23W653F	2019-08-15	623133	ercole62@silvestri.com	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4807	52	Edilio	Caruso	1975-04-03	ELRSKO20H71D864O	2020-09-15	624839	yago.benedetti@esposito.org	Corso di Laurea Magistrale in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
1047	20	Edipo	Caruso	1976-08-15	OSAABT16K33R662H	2020-06-06	621079	ricci.luna@ferrari.com	Corso di Laurea in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
1447	63	Egidio	Caruso	1999-07-26	BNZMTY87O00E435W	2018-06-23	621479	cfiore@yahoo.com	Corso di Laurea Magistrale in Innovazione e Servizio Sociale	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2921	61	Elda	Caruso	1983-12-18	IWTMRT43E33N530B	2020-12-17	622953	osvaldo85@email.it	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4692	58	Fabiano	Caruso	1992-04-07	JYTSXG63W28D283W	2019-01-22	624724	trevis.pellegrini@gmail.com	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1915	69	Fernando	Caruso	1991-02-07	FPYZXU57E57W848D	2020-12-06	621947	gabriele15@gmail.com	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
3906	49	Filomena	Caruso	1973-08-18	NEQDNW43Q92G660H	2020-10-19	623938	fferretti@gmail.com	Corso di Laurea Magistrale in Chimica	Dipartimento di Scienze chimiche
939	6	Filomena	Caruso	1986-07-30	DWEAWV74E96R793N	2020-11-15	620971	liborio93@libero.it	Corso di Laurea Magistrale in Biologia marina	Dipartimento di Biologia
458	63	Giorgio	Caruso	1975-11-07	YDAIHT55O78X192B	2021-04-10	620490	parisi.laura@yahoo.com	Corso di Laurea Magistrale in Innovazione e Servizio Sociale	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4743	46	Ione	Caruso	1971-06-19	BZWUKC67X11M385O	2018-07-16	624775	brigitta84@yahoo.com	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
3653	50	Isabel	Caruso	1974-10-01	YOCACX49P16P755D	2019-12-16	623685	artemide.negri@derosa.com	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
4824	2	Jack	Caruso	1975-10-20	QWFFVP28L45X556T	2019-06-12	624856	ortensia38@donati.net	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
581	26	Jacopo	Caruso	1988-08-03	NFOWZL37W24F973Z	2019-08-04	620613	barbieri.raniero@pagano.com	Corso di Laurea Magistrale in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
4927	65	Lamberto	Caruso	1996-10-20	LHHDFX29O83Z309T	2020-08-19	624959	grassi.rita@barbieri.org	Corso di Laurea Magistrale in Scienze del Governo e Politiche Pubbliche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
629	72	Leone	Caruso	2002-04-08	HQUMYW87M78Q781Q	2018-07-28	620661	lmarchetti@marini.org	Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane	Dipartimento di Studi linguistici e letterari
2860	58	Leone	Caruso	1980-04-04	VVJHXQ22Z02R657N	2020-03-01	622892	audenico08@fontana.com	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
717	14	Luce	Caruso	1992-09-07	HQGIEL04A32M754Z	2018-07-13	620749	drusso@conte.net	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
4365	54	Lucia	Caruso	1987-05-15	ZJWOLA00O52Z987F	2019-11-08	624397	mvitali@gmail.com	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
3078	62	Luigi	Caruso	2000-10-17	CJXDQG20Y21S536I	2021-05-24	623110	ortensia57@marino.net	Corso di Laurea Magistrale in Human Rights and Multi-Level Governance	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3260	35	Maika	Caruso	1976-12-08	IAZIXU59P38B809X	2019-10-31	623292	lia92@marino.com	Corso di Laurea in Tecniche di Radiologia Medica	Dipartimento di Medicina
549	10	Mattia	Caruso	1982-07-16	JRORWX85K68S068J	2021-02-17	620581	ldonati@sala.org	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
930	42	Mauro	Caruso	1979-11-30	HJKKBH47I39F932X	2019-09-19	620962	oreste.villa@amato.com	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
4020	1	Muzio	Caruso	1978-04-25	VSHISP36D76G465G	2019-08-10	624052	danny.silvestri@sartori.com	Corso di Laurea in Biologia	Dipartimento di Biologia
4499	68	Naomi	Caruso	1995-12-12	CNXXSJ36X94L871T	2019-11-11	624531	nleone@bernardi.org	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
4828	7	Nazzareno	Caruso	2000-10-07	EAGMYU72T90A610R	2018-08-16	624860	basile.sueellen@yahoo.com	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
3795	28	Noel	Caruso	1976-10-22	TYQXJL98O00R490M	2019-09-20	623827	negri.monia@sorrentino.org	Corso di Laurea in Matematica	Dipartimento di Matematica
1624	56	Oretta	Caruso	1981-03-21	HWKKCY92X35U862G	2018-08-02	621656	lucrezia.damico@email.it	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
106	2	Raoul	Caruso	1975-12-16	ECCKTL45D61R422W	2019-04-03	620138	cgatti@carbone.com	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
2652	34	Rebecca	Caruso	1980-08-30	RNVFJJ32D25W927S	2018-10-29	622684	promano@damico.com	Corso di Laurea in Tecniche di Laboratorio Biomedico	Dipartimento di Medicina
1560	38	Romolo	Caruso	1993-09-05	TIOGHO87H91C026P	2019-07-27	621592	luna.villa@yahoo.it	Corso di Laurea in Educazione Professionale	Dipartimento di Neuroscienze
3889	32	Rosita	Caruso	1988-11-06	EANJNU24X92N837J	2018-10-09	623921	rudy88@yahoo.it	Corso di Laurea in Dietistica	Dipartimento di Medicina
2232	21	Rudy	Caruso	1990-05-24	YDMXTM21L01X925U	2019-05-20	622264	sibilla55@yahoo.com	Corso di Laurea in Ingegneria Biomedica	Dipartimento di Ingegneria dell'informazione
4492	23	Selvaggia	Caruso	1980-09-13	BLURMO73W99U383G	2021-04-27	624524	maruska14@hotmail.com	Corso di Laurea Magistrale in Bioingegneria	Dipartimento di Ingegneria dell'informazione
4056	27	Soriana	Caruso	2002-01-23	VTEVXK06G82D584J	2018-11-16	624088	xdonati@ruggiero.com	Corso di Laurea Magistrale in Cybersecurity	Dipartimento di Ingegneria dell'informazione
2612	4	Soriana	Caruso	1980-01-20	ZNTNNI01D01G603M	2020-05-29	622644	battaglia.mirko@email.it	Corso di Laurea in Scienze naturali	Dipartimento di Biologia
3942	69	Ubaldo	Caruso	1999-01-29	KRPYFD12C54S544A	2018-08-11	623974	egiordano@serra.it	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
3283	37	Ursula	Caruso	1973-01-06	LEYTYV22W60T535N	2019-01-29	623315	deluca.sibilla@orlando.org	Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata	Dipartimento di Medicina
3032	7	Zaccaria	Caruso	1979-02-02	SZJSVE67L63H241B	2020-08-13	623064	xrossi@gmail.com	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
3435	43	Abramo	Cattaneo	1998-03-27	QUCHVF01U38R670N	2019-10-01	623467	giulietta46@colombo.it	Corso di Laurea in Tecniche di Neurofisiopatologia	Dipartimento di Neuroscienze
4270	44	Adriano	Cattaneo	1982-11-09	GLTZQO26F71O550F	2018-12-25	624302	qesposito@email.it	Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria	Dipartimento di Neuroscienze
2301	31	Akira	Cattaneo	1988-03-29	JYXRBD55Q76S182M	2020-06-07	622333	cleopatra86@yahoo.com	Corso di Laurea Magistrale in Informatica	Dipartimento di Matematica
4827	36	Arcibaldo	Cattaneo	1985-07-04	GWMHQC36E90Q849G	2018-08-05	624859	mazza.grazia@libero.it	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
3408	37	Baldassarre	Cattaneo	1974-09-12	TLCAAL05N20G634N	2018-08-21	623440	romeo.lombardo@santoro.it	Corso di Laurea Magistrale in Scienze e Tecniche dell'Attività Motoria Preventiva e Adattata	Dipartimento di Medicina
4523	19	Brigitta	Cattaneo	1974-03-07	WFAJGY22Y85X372P	2018-07-31	624555	edvige.rizzo@damico.com	Corso di Laurea in Ingegneria dell'Informazione	Dipartimento di Ingegneria dell'informazione
2172	41	Celeste	Cattaneo	1983-02-25	OMPTJO43C90X751W	2019-11-25	622204	elda28@email.it	Corso di Laurea in Logopedia	Dipartimento di Neuroscienze
4742	46	Cosetta	Cattaneo	1985-10-10	KZKNHL92W60T093O	2019-07-16	624774	conte.antonio@dangelo.net	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
3250	33	Damiana	Cattaneo	1974-12-12	HQRIUD01D25O744Z	2018-10-11	623282	oorlando@hotmail.com	Corso di Laurea in Infermieristica	Dipartimento di Medicina
2621	53	Diamante	Cattaneo	2001-01-17	WBAMRU93C74N287X	2021-01-12	622653	loredana67@pagano.com	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
3721	73	Donatella	Cattaneo	1994-06-18	PRGLGA69R32J179S	2018-07-14	623753	teseo.greco@rizzo.it	Corso di Laurea Magistrale in Lingue Moderne per la Comunicazione e la Cooperazione Internazionale	Dipartimento di Studi linguistici e letterari
2437	56	Egisto	Cattaneo	1971-07-24	GLZCDY63H97Z923C	2019-09-24	622469	jarno94@yahoo.com	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
4144	32	Elio	Cattaneo	1985-12-18	PTPRYA69T71K209V	2020-01-29	624176	genziana.valentini@email.it	Corso di Laurea in Dietistica	Dipartimento di Medicina
820	56	Evangelista	Cattaneo	2000-02-26	YTOZHG13Y27Z615M	2019-11-15	620852	desantis.clodovea@hotmail.com	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
2993	15	Flaviana	Cattaneo	1997-05-07	XMPKOO67D85U742W	2020-08-29	623025	conti.gianriccardo@esposito.it	Corso di Laurea in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
2785	69	Gastone	Cattaneo	1974-09-09	MXTNME29X70E261Q	2020-10-22	622817	raniero99@libero.it	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
574	48	Gastone	Cattaneo	1986-03-07	DGEHAF76Y73P172P	2020-12-09	620606	santoro.davide@hotmail.com	Corso di Laurea in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
4703	1	Gianriccardo	Cattaneo	1995-05-10	SLSAWO64X10L361Z	2019-06-14	624735	ermes.marino@libero.it	Corso di Laurea in Biologia	Dipartimento di Biologia
4473	57	Giuliano	Cattaneo	1994-02-13	ZPHOJD94H36U934L	2018-12-23	624505	greco.violante@rossetti.org	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
2130	18	Helga	Cattaneo	1981-01-22	KHDPBH70O97O498B	2020-05-02	622162	leone.giulietta@romano.com	Corso di Laurea Magistrale in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
2630	60	Ian	Cattaneo	1984-01-08	FFMEIC82K93B668K	2019-02-23	622662	jarno.gatti@desantis.com	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4958	50	Jack	Cattaneo	1978-04-07	VABUJM21L46L255B	2018-08-11	624990	neri81@yahoo.it	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
4896	61	Joseph	Cattaneo	1985-02-24	APIGSK81T80N687I	2018-12-12	624928	criva@gallo.com	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3646	47	Kayla	Cattaneo	1980-11-04	KBAKHN03A34Z445B	2019-06-24	623678	ddonati@basile.com	Corso di Laurea in Scienza dei Materiali	Dipartimento di Scienze chimiche
1816	17	Kristel	Cattaneo	1989-05-22	BARRGI67F36A278E	2020-03-19	621848	matteo17@leone.com	Corso di Laurea in Ingegneria Edile - Architettura	Dipartimento di Ingegneria civile, edile e ambientale
1564	75	Laura	Cattaneo	1990-01-26	MIMNRN14B99E364M	2019-07-19	621596	galli.ingrid@lombardi.com	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
4809	2	Lia	Cattaneo	1994-09-12	OHDRSB40E39P105H	2018-09-02	624841	zelida.conte@gmail.com	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
4804	10	Loredana	Cattaneo	1995-12-09	LUXNCS27B97I399T	2019-03-05	624836	assia22@libero.it	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
1746	40	Ludovico	Cattaneo	1993-04-04	VKTMTC66Z29T846B	2019-05-03	621778	pmartinelli@hotmail.com	Corso di Laurea in Igiene Dentale	Dipartimento di Neuroscienze
4332	25	Maggiore	Cattaneo	1995-08-12	IPVRAF88M45F131L	2019-03-18	624364	ppalmieri@gmail.com	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
2994	69	Maika	Cattaneo	1983-01-15	QFREJK31V25O454S	2021-03-20	623026	dferri@yahoo.com	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
4624	59	Maria	Cattaneo	1985-03-16	ZIOIEW91Q79J681O	2021-01-19	624656	vgalli@hotmail.com	Corso di Laurea in Scienze Politiche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1557	7	Matilde	Cattaneo	1991-08-30	KGWFQJ79D68K565X	2020-05-31	621589	martino.laerte@email.it	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
1351	71	Matilde	Cattaneo	1988-05-31	OUSSJK12U09M671Z	2020-05-14	621383	concetta88@email.it	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
3893	26	Morgana	Cattaneo	1996-04-18	IUIXZC20G88K544R	2020-12-08	623925	costanzo.lombardo@libero.it	Corso di Laurea Magistrale in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
1526	61	Nick	Cattaneo	1979-02-01	OQNTYF84O48L488T	2019-02-03	621558	testa.eufemia@email.it	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
561	47	Radames	Cattaneo	1986-08-02	MZXAID24C61W917X	2020-09-07	620593	sirio.milani@gmail.com	Corso di Laurea in Scienza dei Materiali	Dipartimento di Scienze chimiche
738	7	Serse	Cattaneo	1976-11-28	IATFQB78V48C070Y	2020-11-20	620770	rocco.cattaneo@amato.org	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
3378	39	Shaira	Cattaneo	1983-01-14	RMRDNU94W69S014U	2021-05-11	623410	oneri@farina.it	Corso di Laurea in Fisioterapia	Dipartimento di Neuroscienze
4608	19	Tazio	Cattaneo	1981-02-28	FXCEGE53C94D546Z	2018-11-22	624640	gianleonardo90@yahoo.com	Corso di Laurea in Ingegneria dell'Informazione	Dipartimento di Ingegneria dell'informazione
1418	1	Tristano	Cattaneo	1995-08-28	ESTGQM24N32J192J	2018-08-23	621450	ferretti.dindo@email.it	Corso di Laurea in Biologia	Dipartimento di Biologia
4549	28	Vienna	Cattaneo	1999-02-15	NDSZKV23I28X854T	2020-12-22	624581	vitalba.piras@fiore.com	Corso di Laurea in Matematica	Dipartimento di Matematica
675	41	Violante	Cattaneo	2000-08-20	PUEPVG15B52Z677C	2019-03-16	620707	martino.liborio@marini.com	Corso di Laurea in Logopedia	Dipartimento di Neuroscienze
4219	54	Zelida	Cattaneo	1997-08-21	HOZKIA39O32W887E	2021-01-29	624251	jelena.sanna@yahoo.it	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
4554	44	Albino	Colombo	1993-09-28	AXNEGY29T06N695A	2020-06-03	624586	isira80@piras.com	Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria	Dipartimento di Neuroscienze
2070	27	Albino	Colombo	1993-02-14	ZKURKZ93K16G715O	2019-11-05	622102	bibiana20@yahoo.it	Corso di Laurea Magistrale in Cybersecurity	Dipartimento di Ingegneria dell'informazione
4650	24	Alighiero	Colombo	1982-05-17	WLVYMR00N83M533G	2021-04-17	624682	osea18@yahoo.com	Corso di Laurea Magistrale in Ingegneria dell'Automazione	Dipartimento di Ingegneria dell'informazione
1140	59	Amos	Colombo	1983-07-02	KZOSYI66S44S663W	2019-07-31	621172	fbianco@desantis.com	Corso di Laurea in Scienze Politiche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4815	4	Celeste	Colombo	1996-06-29	DOXTSI86K77K523X	2019-05-30	624847	damiano.palmieri@lombardi.com	Corso di Laurea in Scienze naturali	Dipartimento di Biologia
3046	30	Cira	Colombo	1974-05-08	VEUYOI64L03G515G	2019-07-21	623078	mancini.mariagiulia@rizzo.it	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
2141	36	Cira	Colombo	1989-11-05	BGSKST52T55U956V	2020-07-21	622173	quarto.russo@conti.com	Corso di Laurea Magistrale in Scienze delle Professioni Sanitarie	Dipartimento di Medicina
4533	21	Claudia	Colombo	2000-01-04	DMQPFF31O58B824H	2020-12-04	624565	ruth.cattaneo@conti.net	Corso di Laurea in Ingegneria Biomedica	Dipartimento di Ingegneria dell'informazione
2005	4	Dimitri	Colombo	1994-06-22	GYJTGT41D85L642V	2019-01-31	622037	csala@yahoo.it	Corso di Laurea in Scienze naturali	Dipartimento di Biologia
888	31	Emilia	Colombo	1987-11-12	WVJKKO55W89Z570U	2020-12-26	620920	orfeo.vitali@gmail.com	Corso di Laurea Magistrale in Informatica	Dipartimento di Matematica
2989	12	Enrica	Colombo	1976-11-01	CSNQFA79M11D933C	2018-08-07	623021	piccarda55@sanna.it	Corso di Laurea in Fisica	Dipartimento di Fisica e astronomia
2727	8	Ermes	Colombo	1987-05-31	TBGOBD42F49I425X	2019-05-17	622759	felicia.martini@benedetti.it	Corso di Laurea Magistrale in Biologia sanitaria	Dipartimento di Biologia
145	12	Ermes	Colombo	1991-11-01	ZPQFXH75S91Z947V	2018-06-19	620177	giancarlo.neri@ferrara.com	Corso di Laurea in Fisica	Dipartimento di Fisica e astronomia
2132	67	Ermes	Colombo	1993-07-27	EPDHNH20R73J745X	2019-03-19	622164	ione12@gmail.com	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
2128	57	Eufemia	Colombo	1996-06-22	SPQEBR05Y79L139P	2020-01-01	622160	tristano28@ferraro.it	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
3213	1	Eufemia	Colombo	2000-07-12	SKUNMH85T02X076W	2019-12-21	623245	prisca57@silvestri.net	Corso di Laurea in Biologia	Dipartimento di Biologia
1048	61	Eufemia	Colombo	1999-10-15	TRBSCG21T42R515X	2020-05-01	621080	bruno.dylan@yahoo.com	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4457	57	Fabio	Colombo	1997-03-14	KFIGTX49O62U974X	2019-03-25	624489	gallo.lisa@benedetti.com	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
4568	45	Gelsomina	Colombo	1987-06-26	XIXCRK87C78O538V	2020-03-11	624600	kconte@ferrara.it	Corso di Laurea in Chimica	Dipartimento di Scienze chimiche
3363	26	Giobbe	Colombo	1996-06-16	TXMSWR09M86P551U	2021-04-28	623395	bmancini@messina.it	Corso di Laurea Magistrale in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
1576	72	Ileana	Colombo	1979-01-20	SXYJBQ27U56S473B	2019-07-26	621608	ermes.conte@sartori.com	Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane	Dipartimento di Studi linguistici e letterari
3655	58	Ivano	Colombo	1989-08-17	DFRWNW81D89M981L	2019-08-30	623687	qmessina@coppola.it	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
459	20	Ivonne	Colombo	1993-09-15	VACZJP91O39Y023R	2019-01-03	620491	dlongo@email.it	Corso di Laurea in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
3405	64	Kai	Colombo	1995-07-18	KZWXIQ35Z21Z966Q	2018-08-08	623437	pellegrini.nick@dangelo.org	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2933	60	Kayla	Colombo	1983-04-05	TPBARJ50O93W007U	2018-10-24	622965	vmarino@damico.com	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3704	5	Lia	Colombo	1993-07-09	UHZQGU42T25Q325A	2019-01-18	623736	kristel99@yahoo.it	Corso di Laurea Magistrale in Biologia evoluzionistica	Dipartimento di Biologia
3048	68	Maruska	Colombo	1973-07-01	ZGGSSU12A19R456T	2018-10-06	623080	pdangelo@palmieri.net	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
3336	24	Michael	Colombo	1981-11-11	CWWPET32D56N906E	2021-02-12	623368	gilda00@yahoo.com	Corso di Laurea Magistrale in Ingegneria dell'Automazione	Dipartimento di Ingegneria dell'informazione
2518	8	Miriam	Colombo	1983-06-14	WZZDYX50K72G388R	2019-11-28	622550	mariagiulia.battaglia@yahoo.com	Corso di Laurea Magistrale in Biologia sanitaria	Dipartimento di Biologia
